,Magnet-sensor distance [cm],Bx[mT],By[mT],Bz[mT],Bx[LSB],By[LSB],Bz[LSB],Temperature[C],"Mode[MCM=0,ULOW_POWER=1,LOW_POWER=2,FAST=3]"
29104,29,0.07,-0.92,-0.1,2,-27,-3,19.54,2
29105,29,0.1,-0.81,-0.2,3,-24,-6,19.47,2
29106,29,0.0,-0.95,-0.07,0,-28,-2,19.54,2
29107,29,0.0,-0.95,-0.1,0,-28,-3,19.67,2
29108,29,0.07,-0.81,-0.1,2,-24,-3,19.41,2
29109,29,0.2,-0.95,-0.1,6,-28,-3,19.47,2
29110,29,0.07,-0.85,-0.17,2,-25,-5,19.67,2
29111,29,-0.07,-0.95,-0.07,-2,-28,-2,19.54,2
29112,29,0.14,-0.81,-0.14,4,-24,-4,19.47,2
29113,29,0.17,-0.81,-0.07,5,-24,-2,19.54,2
29114,29,0.14,-0.81,-0.17,4,-24,-5,19.61,2
29115,29,0.17,-0.88,-0.07,5,-26,-2,19.47,2
29116,29,0.17,-0.95,-0.07,5,-28,-2,19.74,2
29117,29,0.17,-0.88,-0.14,5,-26,-4,19.74,2
29118,29,0.1,-0.88,-0.07,3,-26,-2,19.87,2
29119,29,0.07,-0.92,-0.1,2,-27,-3,19.61,2
29120,29,0.0,-0.88,-0.03,0,-26,-1,19.47,2
29121,29,0.0,-0.81,-0.07,0,-24,-2,19.54,2
29122,29,0.03,-0.81,-0.1,1,-24,-3,19.8,2
29123,29,0.1,-0.85,-0.17,3,-25,-5,19.61,2
29124,29,0.07,-1.02,-0.14,2,-30,-4,19.47,2
29125,29,0.07,-0.81,-0.07,2,-24,-2,19.67,2
29126,29,0.1,-1.02,-0.03,3,-30,-1,19.34,2
29127,29,0.14,-0.85,-0.14,4,-25,-4,19.41,2
29128,29,0.03,-0.95,-0.07,1,-28,-2,19.67,2
29129,29,0.07,-0.81,-0.1,2,-24,-3,19.61,2
29130,29,0.0,-0.95,-0.1,0,-28,-3,19.47,2
29131,29,0.07,-0.81,-0.1,2,-24,-3,19.41,2
29132,29,0.17,-0.92,-0.14,5,-27,-4,19.74,2
29133,29,0.14,-0.92,-0.07,4,-27,-2,19.54,2
29134,29,0.1,-0.85,-0.1,3,-25,-3,19.61,2
29135,29,0.24,-0.85,-0.07,7,-25,-2,19.47,2
29136,29,0.17,-0.98,-0.07,5,-29,-2,19.34,2
29137,29,0.03,-0.88,0.0,1,-26,0,19.67,2
29138,29,0.03,-0.92,-0.17,1,-27,-5,19.41,2
29139,29,0.03,-0.92,-0.07,1,-27,-2,19.41,2
29140,29,0.03,-1.02,-0.17,1,-30,-5,19.47,2
29141,29,0.14,-0.95,-0.07,4,-28,-2,19.74,2
29142,29,0.07,-0.95,-0.14,2,-28,-4,19.54,2
29143,29,0.0,-1.05,-0.1,0,-31,-3,19.41,2
29144,29,0.1,-0.95,-0.1,3,-28,-3,19.61,2
29145,29,0.14,-0.92,-0.03,4,-27,-1,19.61,2
29146,29,0.17,-0.95,0.03,5,-28,1,19.47,2
29147,29,0.14,-0.92,-0.07,4,-27,-2,19.61,2
29148,29,0.1,-0.85,-0.1,3,-25,-3,19.41,2
29149,29,0.27,-0.98,-0.07,8,-29,-2,19.34,2
29150,29,0.1,-0.92,-0.1,3,-27,-3,19.41,2
29151,29,0.07,-0.95,-0.07,2,-28,-2,19.8,2
29152,29,0.07,-0.88,-0.14,2,-26,-4,19.8,2
29153,29,0.07,-0.88,-0.07,2,-26,-2,19.67,2
29154,29,0.14,-0.95,0.0,4,-28,0,19.47,2
29155,29,0.17,-0.98,-0.07,5,-29,-2,19.67,2
29156,29,0.03,-0.85,-0.14,1,-25,-4,19.8,2
29157,29,0.17,-0.88,-0.07,5,-26,-2,19.67,2
29158,29,0.07,-0.85,-0.07,2,-25,-2,19.61,2
29159,29,0.17,-0.98,-0.07,5,-29,-2,19.41,2
29160,29,0.17,-0.95,-0.1,5,-28,-3,19.8,2
29161,29,0.14,-0.98,0.0,4,-29,0,19.47,2
29162,29,-0.03,-0.88,-0.07,-1,-26,-2,19.67,2
29163,29,0.0,-0.98,-0.14,0,-29,-4,19.8,2
29164,29,0.03,-0.88,-0.14,1,-26,-4,19.34,2
29165,29,0.1,-0.95,-0.1,3,-28,-3,19.74,2
29166,29,0.14,-0.98,-0.07,4,-29,-2,19.87,2
29167,29,0.03,-0.88,-0.1,1,-26,-3,19.67,2
29168,29,0.14,-0.85,-0.1,4,-25,-3,19.61,2
29169,29,0.17,-0.95,-0.1,5,-28,-3,19.74,2
29170,29,0.0,-0.81,-0.17,0,-24,-5,19.54,2
29171,29,0.17,-0.85,-0.14,5,-25,-4,19.74,2
29172,29,0.14,-0.88,-0.07,4,-26,-2,19.61,2
29173,29,0.17,-0.92,-0.07,5,-27,-2,19.8,2
29174,29,-0.07,-1.02,-0.1,-2,-30,-3,19.67,2
29175,29,0.07,-0.81,-0.07,2,-24,-2,19.61,2
29176,29,0.07,-0.98,-0.14,2,-29,-4,19.21,2
29177,29,0.03,-1.05,-0.1,1,-31,-3,19.47,2
29178,29,0.1,-0.88,-0.17,3,-26,-5,19.67,2
29179,29,-0.07,-0.85,-0.1,-2,-25,-3,19.47,2
29180,29,0.1,-0.81,-0.17,3,-24,-5,19.67,2
29181,29,0.0,-0.95,-0.1,0,-28,-3,19.28,2
29182,29,0.07,-0.88,-0.03,2,-26,-1,19.54,2
29183,29,-0.03,-0.95,-0.1,-1,-28,-3,19.67,2
29184,29,0.0,-1.05,-0.17,0,-31,-5,19.41,2
29185,29,0.17,-0.98,-0.14,5,-29,-4,19.61,2
29186,29,0.2,-0.85,-0.1,6,-25,-3,19.67,2
29187,29,0.07,-0.88,-0.1,2,-26,-3,19.54,2
29188,29,0.14,-1.02,-0.07,4,-30,-2,19.54,2
29189,29,-0.07,-1.02,-0.14,-2,-30,-4,19.61,2
29190,29,0.17,-0.88,-0.1,5,-26,-3,19.34,2
29191,29,0.2,-0.95,-0.03,6,-28,-1,19.41,2
29192,29,0.07,-0.85,-0.07,2,-25,-2,19.67,2
29193,29,0.07,-0.92,-0.07,2,-27,-2,19.87,2
29194,29,0.17,-1.02,-0.1,5,-30,-3,19.61,2
29195,29,0.17,-1.02,-0.14,5,-30,-4,19.67,2
29196,29,0.03,-0.92,-0.17,1,-27,-5,19.61,2
29197,29,0.03,-0.85,-0.14,1,-25,-4,19.47,2
29198,29,0.1,-0.85,-0.14,3,-25,-4,19.67,2
29199,29,0.17,-0.81,-0.1,5,-24,-3,19.67,2
29200,29,0.07,-1.05,-0.14,2,-31,-4,19.87,2
29201,29,0.03,-0.95,-0.1,1,-28,-3,19.54,2
29202,29,0.0,-0.85,0.07,0,-25,2,19.54,2
29203,29,0.07,-0.92,-0.14,2,-27,-4,19.34,2
29204,29,0.2,-0.88,-0.14,6,-26,-4,19.67,2
29205,29,0.1,-0.81,-0.2,3,-24,-6,19.41,2
29206,29,0.24,-0.98,-0.14,7,-29,-4,19.61,2
29207,29,-0.07,-0.88,-0.14,-2,-26,-4,19.47,2
29208,29,-0.03,-0.78,-0.14,-1,-23,-4,19.61,2
29209,29,0.14,-0.81,-0.1,4,-24,-3,19.67,2
29210,29,0.1,-0.98,-0.07,3,-29,-2,19.54,2
29211,29,0.03,-0.92,-0.03,1,-27,-1,19.74,2
29212,29,0.14,-0.98,-0.14,4,-29,-4,19.41,2
29213,29,0.07,-1.05,-0.07,2,-31,-2,19.21,2
29214,29,0.03,-0.85,-0.14,1,-25,-4,19.21,2
29215,29,0.1,-0.92,-0.07,3,-27,-2,19.47,2
29216,29,0.1,-0.85,-0.14,3,-25,-4,19.67,2
29217,29,0.1,-0.81,-0.1,3,-24,-3,19.61,2
29218,29,0.07,-0.78,-0.14,2,-23,-4,19.47,2
29219,29,0.03,-0.85,-0.17,1,-25,-5,19.54,2
29220,29,0.14,-0.88,-0.07,4,-26,-2,19.41,2
29221,29,0.07,-0.98,-0.1,2,-29,-3,19.74,2
29222,29,0.17,-0.88,-0.1,5,-26,-3,19.41,2
29223,29,0.14,-0.88,-0.14,4,-26,-4,19.61,2
29224,29,0.0,-0.95,-0.1,0,-28,-3,19.47,2
29225,29,0.2,-0.92,-0.1,6,-27,-3,19.47,2
29226,29,0.14,-0.92,-0.07,4,-27,-2,19.61,2
29227,29,0.03,-0.92,-0.1,1,-27,-3,19.47,2
29228,29,-0.1,-0.92,-0.14,-3,-27,-4,19.47,2
29229,29,0.14,-1.02,-0.07,4,-30,-2,19.87,2
29230,29,0.1,-0.92,-0.07,3,-27,-2,19.61,2
29231,29,-0.03,-0.98,-0.17,-1,-29,-5,19.14,2
29232,29,0.0,-0.98,-0.03,0,-29,-1,19.41,2
29233,29,0.1,-0.81,-0.1,3,-24,-3,19.61,2
29234,29,0.0,-0.75,-0.17,0,-22,-5,19.54,2
29235,29,0.1,-0.92,-0.07,3,-27,-2,19.74,2
29236,29,0.07,-0.98,-0.03,2,-29,-1,19.8,2
29237,29,0.17,-0.92,-0.14,5,-27,-4,19.61,2
29238,29,0.03,-0.95,-0.1,1,-28,-3,19.67,2
29239,29,0.14,-0.92,-0.17,4,-27,-5,19.61,2
29240,29,0.1,-0.88,0.0,3,-26,0,19.61,2
29241,29,0.14,-0.78,-0.07,4,-23,-2,19.87,2
29242,29,0.1,-0.88,-0.1,3,-26,-3,19.47,2
29243,29,0.14,-0.95,-0.07,4,-28,-2,19.8,2
29244,29,0.07,-0.75,-0.1,2,-22,-3,19.61,2
29245,29,0.1,-0.92,-0.17,3,-27,-5,19.54,2
29246,29,0.1,-0.98,-0.1,3,-29,-3,19.54,2
29247,29,0.07,-1.05,-0.14,2,-31,-4,19.67,2
29248,29,0.1,-0.88,-0.1,3,-26,-3,19.54,2
29249,29,0.2,-0.85,-0.1,6,-25,-3,19.74,2
29250,29,0.24,-0.98,-0.07,7,-29,-2,19.54,2
29251,29,0.2,-1.08,-0.14,6,-32,-4,19.34,2
29252,29,-0.07,-0.88,-0.14,-2,-26,-4,19.8,2
29253,29,0.07,-0.92,-0.14,2,-27,-4,19.47,2
29254,29,0.14,-0.92,-0.17,4,-27,-5,19.8,2
29255,29,0.17,-0.92,-0.03,5,-27,-1,19.87,2
29256,29,0.07,-1.02,-0.1,2,-30,-3,19.47,2
29257,29,0.2,-0.81,-0.03,6,-24,-1,19.54,2
29258,29,0.1,-0.92,-0.1,3,-27,-3,19.61,2
29259,29,-0.03,-0.88,-0.1,-1,-26,-3,19.41,2
29260,29,0.03,-0.95,-0.03,1,-28,-1,19.34,2
29261,29,0.24,-0.85,-0.1,7,-25,-3,19.61,2
29262,29,0.03,-0.78,-0.1,1,-23,-3,19.47,2
29263,29,0.07,-0.85,-0.1,2,-25,-3,19.87,2
29264,29,0.03,-0.85,-0.17,1,-25,-5,19.61,2
29265,29,0.0,-0.92,-0.1,0,-27,-3,19.54,2
29266,29,0.14,-0.92,-0.07,4,-27,-2,19.54,2
29267,29,0.0,-0.95,-0.1,0,-28,-3,19.41,2
29268,29,0.0,-0.92,-0.14,0,-27,-4,19.67,2
29269,29,0.24,-0.78,-0.07,7,-23,-2,19.8,2
29270,29,0.0,-0.92,-0.14,0,-27,-4,19.8,2
29271,29,0.03,-0.92,-0.1,1,-27,-3,19.34,2
29272,29,0.07,-1.05,-0.1,2,-31,-3,19.47,2
29273,29,0.24,-0.88,-0.1,7,-26,-3,19.54,2
29274,29,0.1,-0.85,-0.07,3,-25,-2,19.8,2
29275,29,0.1,-0.88,-0.1,3,-26,-3,19.34,2
29276,29,0.0,-0.95,-0.07,0,-28,-2,19.61,2
29277,29,0.1,-0.88,-0.03,3,-26,-1,19.74,2
29278,29,0.1,-0.88,-0.14,3,-26,-4,19.61,2
29279,29,0.1,-0.81,-0.1,3,-24,-3,19.61,2
29280,29,0.0,-0.95,-0.1,0,-28,-3,19.54,2
29281,29,0.0,-0.95,-0.07,0,-28,-2,19.74,2
29282,29,0.07,-0.95,-0.03,2,-28,-1,19.61,2
29283,29,0.07,-0.85,-0.17,2,-25,-5,19.74,2
29284,29,0.17,-0.85,-0.1,5,-25,-3,19.61,2
29285,29,0.17,-0.92,-0.07,5,-27,-2,19.74,2
29286,29,-0.03,-0.98,0.0,-1,-29,0,19.54,2
29287,29,0.14,-0.85,-0.03,4,-25,-1,19.74,2
29288,29,0.14,-0.85,-0.14,4,-25,-4,19.54,2
29289,29,-0.03,-1.12,-0.14,-1,-33,-4,19.34,2
29290,29,0.07,-0.98,-0.14,2,-29,-4,19.47,2
29291,29,0.17,-0.88,-0.07,5,-26,-2,19.54,2
29292,29,0.1,-0.98,-0.07,3,-29,-2,19.67,2
29293,29,0.1,-0.98,-0.1,3,-29,-3,19.74,2
29294,29,0.03,-1.05,-0.07,1,-31,-2,19.61,2
29295,29,0.1,-0.92,-0.07,3,-27,-2,19.47,2
29296,29,0.0,-0.95,-0.03,0,-28,-1,19.74,2
29297,29,0.14,-0.88,-0.17,4,-26,-5,19.47,2
29298,29,0.07,-0.85,-0.14,2,-25,-4,19.47,2
29299,29,0.17,-0.78,-0.07,5,-23,-2,19.74,2
29300,29,0.14,-0.92,-0.1,4,-27,-3,19.87,2
29301,29,0.07,-0.71,-0.07,2,-21,-2,19.54,2
29302,29,0.17,-0.88,-0.1,5,-26,-3,19.54,2
29303,29,0.17,-0.95,-0.07,5,-28,-2,19.67,2
29304,29,0.1,-0.92,-0.03,3,-27,-1,19.34,2
29305,29,0.03,-0.98,-0.14,1,-29,-4,19.47,2
29306,29,0.2,-0.88,-0.07,6,-26,-2,19.28,2
29307,29,0.1,-0.98,-0.07,3,-29,-2,19.54,2
29308,29,0.03,-0.88,-0.14,1,-26,-4,19.47,2
29309,29,0.07,-0.88,-0.14,2,-26,-4,19.47,2
29310,29,0.1,-0.88,-0.1,3,-26,-3,19.54,2
29311,29,0.17,-0.85,-0.17,5,-25,-5,19.61,2
29312,29,0.14,-0.95,-0.07,4,-28,-2,19.74,2
29313,29,0.03,-0.92,-0.1,1,-27,-3,19.67,2
29314,29,0.0,-0.78,-0.07,0,-23,-2,19.74,2
29315,29,0.03,-0.98,-0.1,1,-29,-3,19.47,2
29316,29,0.14,-0.92,-0.03,4,-27,-1,19.41,2
29317,29,0.03,-1.02,-0.14,1,-30,-4,19.61,2
29318,29,-0.03,-1.02,-0.17,-1,-30,-5,19.41,2
29319,29,0.0,-0.92,-0.1,0,-27,-3,19.8,2
29320,29,0.17,-1.02,-0.17,5,-30,-5,19.47,2
29321,29,0.03,-1.02,-0.1,1,-30,-3,19.34,2
29322,29,0.0,-0.92,-0.17,0,-27,-5,19.74,2
29323,29,0.03,-0.88,-0.03,1,-26,-1,19.34,2
29324,29,0.07,-0.92,-0.14,2,-27,-4,19.74,2
29325,29,0.07,-0.88,-0.17,2,-26,-5,19.61,2
29326,29,0.03,-0.88,-0.14,1,-26,-4,19.54,2
29327,29,0.0,-0.88,-0.1,0,-26,-3,19.67,2
29328,29,0.1,-0.92,-0.1,3,-27,-3,19.54,2
29329,29,0.07,-0.92,-0.1,2,-27,-3,19.61,2
29330,29,0.07,-0.92,-0.1,2,-27,-3,19.61,2
29331,29,0.0,-0.85,-0.07,0,-25,-2,19.8,2
29332,29,0.03,-0.95,-0.14,1,-28,-4,19.47,2
29333,29,0.0,-0.85,-0.03,0,-25,-1,19.54,2
29334,29,0.2,-0.88,-0.07,6,-26,-2,19.87,2
29335,29,0.14,-0.98,-0.1,4,-29,-3,19.74,2
29336,29,-0.07,-0.88,-0.07,-2,-26,-2,19.34,2
29337,29,0.03,-0.92,-0.14,1,-27,-4,19.47,2
29338,29,0.07,-0.92,-0.07,2,-27,-2,19.8,2
29339,29,0.07,-0.98,-0.07,2,-29,-2,19.54,2
29340,29,0.07,-0.92,-0.14,2,-27,-4,19.54,2
29341,29,0.14,-0.88,-0.1,4,-26,-3,19.61,2
29342,29,0.07,-0.92,-0.1,2,-27,-3,19.41,2
29343,29,0.03,-0.85,-0.14,1,-25,-4,19.67,2
29344,29,0.14,-0.95,-0.17,4,-28,-5,19.67,2
29345,29,0.1,-0.85,-0.17,3,-25,-5,19.41,2
29346,29,0.14,-0.88,-0.07,4,-26,-2,19.74,2
29347,29,0.0,-0.88,0.0,0,-26,0,19.54,2
29348,29,0.03,-1.02,0.0,1,-30,0,19.61,2
29349,29,0.03,-0.92,-0.07,1,-27,-2,19.87,2
29350,29,0.14,-0.92,-0.07,4,-27,-2,19.54,2
29351,29,0.03,-0.95,-0.1,1,-28,-3,19.54,2
29352,29,0.1,-0.88,-0.1,3,-26,-3,19.61,2
29353,29,0.07,-1.05,-0.03,2,-31,-1,19.54,2
29354,29,0.17,-0.98,-0.1,5,-29,-3,19.47,2
29355,29,0.03,-0.78,-0.14,1,-23,-4,19.47,2
29356,29,0.03,-0.88,-0.14,1,-26,-4,19.61,2
29357,29,0.17,-0.71,-0.17,5,-21,-5,19.54,2
29358,29,0.1,-1.12,0.0,3,-33,0,19.47,2
29359,29,0.14,-0.88,-0.14,4,-26,-4,19.54,2
29360,29,0.1,-0.88,-0.14,3,-26,-4,19.61,2
29361,29,0.14,-0.78,-0.07,4,-23,-2,19.47,2
29362,29,0.14,-0.92,-0.14,4,-27,-4,19.54,2
29363,29,0.07,-0.98,-0.14,2,-29,-4,19.61,2
29364,29,0.07,-0.88,-0.07,2,-26,-2,19.67,2
29365,29,0.17,-0.92,-0.1,5,-27,-3,19.67,2
29366,29,0.1,-0.75,-0.07,3,-22,-2,19.74,2
29367,29,0.1,-0.92,-0.1,3,-27,-3,19.47,2
29368,29,0.1,-1.05,-0.07,3,-31,-2,19.61,2
29369,29,0.17,-1.05,-0.17,5,-31,-5,19.67,2
29370,29,0.07,-0.85,-0.07,2,-25,-2,19.8,2
29371,29,0.2,-0.75,-0.07,6,-22,-2,19.41,2
29372,29,0.17,-0.95,-0.03,5,-28,-1,19.34,2
29373,29,0.1,-0.88,-0.1,3,-26,-3,19.41,2
29374,29,0.0,-0.85,-0.07,0,-25,-2,19.47,2
29375,29,0.17,-0.92,-0.1,5,-27,-3,19.47,2
29376,29,0.14,-0.88,-0.07,4,-26,-2,19.8,2
29377,29,0.2,-0.81,-0.07,6,-24,-2,19.54,2
29378,29,0.14,-0.92,-0.07,4,-27,-2,19.74,2
29379,29,-0.07,-1.05,-0.07,-2,-31,-2,19.8,2
29380,29,0.14,-0.98,-0.1,4,-29,-3,19.28,2
29381,29,-0.03,-0.88,-0.14,-1,-26,-4,19.54,2
29382,29,0.07,-1.05,0.03,2,-31,1,19.54,2
29383,29,0.1,-0.88,-0.03,3,-26,-1,19.61,2
29384,29,0.07,-0.88,-0.07,2,-26,-2,19.61,2
29385,29,0.2,-0.88,-0.14,6,-26,-4,19.41,2
29386,29,0.14,-1.05,-0.14,4,-31,-4,19.47,2
29387,29,0.17,-0.88,-0.17,5,-26,-5,19.61,2
29388,29,0.17,-0.75,-0.07,5,-22,-2,19.87,2
29389,29,0.03,-0.98,-0.07,1,-29,-2,19.61,2
29390,29,0.03,-0.95,-0.1,1,-28,-3,19.41,2
29391,29,0.14,-0.95,-0.14,4,-28,-4,19.61,2
29392,29,0.0,-0.81,-0.03,0,-24,-1,19.74,2
29393,29,0.17,-0.88,-0.03,5,-26,-1,19.61,2
29394,29,0.0,-1.05,-0.07,0,-31,-2,19.8,2
29395,29,0.14,-0.88,-0.03,4,-26,-1,19.41,2
29396,29,0.07,-0.98,-0.1,2,-29,-3,19.47,2
29397,29,0.07,-0.85,-0.14,2,-25,-4,19.54,2
29398,29,0.14,-0.85,-0.17,4,-25,-5,19.28,2
29399,29,-0.03,-0.88,-0.1,-1,-26,-3,19.41,2
29400,29,0.07,-1.02,-0.07,2,-30,-2,19.8,2
29401,29,0.03,-0.88,-0.1,1,-26,-3,19.74,2
29402,29,0.1,-0.88,-0.03,3,-26,-1,19.61,2
29403,29,0.0,-0.92,-0.1,0,-27,-3,19.41,2
29404,29,0.03,-0.92,-0.1,1,-27,-3,19.47,2
29405,29,0.1,-1.02,-0.14,3,-30,-4,19.61,2
29406,29,0.14,-0.88,-0.07,4,-26,-2,19.74,2
29407,29,0.17,-0.92,0.0,5,-27,0,19.87,2
29408,29,0.07,-0.98,-0.03,2,-29,-1,19.54,2
29409,29,0.14,-0.85,-0.07,4,-25,-2,19.54,2
29410,29,0.03,-0.95,-0.14,1,-28,-4,19.34,2
29411,29,-0.1,-1.02,-0.07,-3,-30,-2,19.54,2
29412,29,0.07,-0.88,-0.03,2,-26,-1,19.67,2
29413,29,0.17,-0.92,-0.17,5,-27,-5,19.54,2
29414,29,0.03,-0.88,-0.14,1,-26,-4,19.47,2
29415,29,0.07,-0.88,-0.07,2,-26,-2,19.54,2
29416,29,0.03,-0.85,-0.17,1,-25,-5,19.41,2
29417,29,0.03,-0.92,-0.1,1,-27,-3,19.47,2
29418,29,0.07,-0.81,0.03,2,-24,1,19.34,2
29419,29,0.24,-0.95,-0.07,7,-28,-2,19.47,2
29420,29,0.1,-0.95,-0.14,3,-28,-4,19.67,2
29421,29,0.0,-0.95,-0.1,0,-28,-3,19.41,2
29422,29,0.1,-0.81,-0.03,3,-24,-1,19.47,2
29423,29,-0.03,-0.92,-0.1,-1,-27,-3,19.47,2
29424,29,0.1,-0.88,-0.1,3,-26,-3,19.8,2
29425,29,-0.03,-0.95,-0.1,-1,-28,-3,19.61,2
29426,29,0.1,-0.98,-0.14,3,-29,-4,19.54,2
29427,29,0.07,-0.85,-0.17,2,-25,-5,19.8,2
29428,29,-0.07,-0.88,-0.07,-2,-26,-2,19.74,2
29429,29,0.1,-0.98,0.0,3,-29,0,19.54,2
29430,29,0.1,-0.95,-0.14,3,-28,-4,19.61,2
29431,29,0.14,-0.92,-0.14,4,-27,-4,19.54,2
29432,29,0.17,-1.08,-0.1,5,-32,-3,19.34,2
29433,29,0.1,-0.88,-0.1,3,-26,-3,19.67,2
29434,29,0.14,-0.98,-0.1,4,-29,-3,19.54,2
29435,29,0.24,-0.85,-0.14,7,-25,-4,19.67,2
29436,29,0.0,-0.95,-0.1,0,-28,-3,19.61,2
29437,29,0.03,-0.92,-0.17,1,-27,-5,19.67,2
29438,29,0.14,-1.02,-0.1,4,-30,-3,19.47,2
29439,29,0.03,-0.95,-0.14,1,-28,-4,19.74,2
29440,29,0.17,-0.88,-0.1,5,-26,-3,19.87,2
29441,29,0.24,-0.98,-0.03,7,-29,-1,19.54,2
29442,29,0.0,-1.02,-0.03,0,-30,-1,19.54,2
29443,29,0.17,-0.92,-0.1,5,-27,-3,19.47,2
29444,29,0.03,-0.95,0.03,1,-28,1,19.34,2
29445,29,0.0,-0.85,-0.1,0,-25,-3,19.41,2
29446,29,0.07,-0.88,-0.07,2,-26,-2,19.67,2
29447,29,0.27,-1.08,-0.07,8,-32,-2,19.54,2
29448,29,0.14,-1.02,-0.14,4,-30,-4,19.47,2
29449,29,0.14,-0.95,-0.1,4,-28,-3,19.87,2
29450,29,0.14,-0.95,-0.07,4,-28,-2,19.41,2
29451,29,0.03,-0.95,-0.14,1,-28,-4,19.61,2
29452,29,0.14,-0.75,-0.07,4,-22,-2,19.54,2
29453,29,0.03,-0.78,-0.17,1,-23,-5,19.47,2
29454,29,0.0,-0.88,-0.14,0,-26,-4,19.87,2
29455,29,0.27,-0.92,-0.1,8,-27,-3,19.54,2
29456,29,0.14,-0.95,-0.17,4,-28,-5,19.67,2
29457,29,0.1,-0.98,-0.14,3,-29,-4,19.54,2
29458,29,0.17,-0.88,-0.07,5,-26,-2,19.47,2
29459,29,0.0,-0.88,-0.14,0,-26,-4,19.61,2
29460,29,0.07,-0.88,-0.03,2,-26,-1,19.47,2
29461,29,-0.03,-0.81,-0.07,-1,-24,-2,19.61,2
29462,29,0.07,-0.95,-0.03,2,-28,-1,19.67,2
29463,29,0.1,-0.98,-0.1,3,-29,-3,19.67,2
29464,29,0.1,-0.95,-0.1,3,-28,-3,19.8,2
29465,29,0.07,-1.02,-0.17,2,-30,-5,19.8,2
29466,29,0.1,-0.78,-0.14,3,-23,-4,19.61,2
29467,29,0.1,-0.81,-0.07,3,-24,-2,19.67,2
29468,29,0.1,-1.02,-0.14,3,-30,-4,19.34,2
29469,29,0.14,-0.95,-0.07,4,-28,-2,19.54,2
29470,29,-0.1,-0.95,-0.1,-3,-28,-3,19.41,2
29471,29,0.07,-0.95,-0.1,2,-28,-3,19.54,2
29472,29,0.14,-0.95,-0.17,4,-28,-5,19.8,2
29473,29,0.14,-0.81,-0.17,4,-24,-5,19.47,2
29474,29,0.24,-0.88,-0.03,7,-26,-1,19.61,2
29475,29,0.07,-0.98,0.0,2,-29,0,19.54,2
29476,29,0.24,-0.85,-0.1,7,-25,-3,19.74,2
29477,29,0.03,-0.85,-0.03,1,-25,-1,19.21,2
29478,29,0.03,-0.92,-0.07,1,-27,-2,19.54,2
29479,29,0.17,-0.92,-0.17,5,-27,-5,19.47,2
29480,29,0.07,-0.85,-0.03,2,-25,-1,19.54,2
29481,29,0.1,-0.95,-0.14,3,-28,-4,19.28,2
29482,29,0.17,-0.85,-0.17,5,-25,-5,19.47,2
29483,29,0.07,-0.95,-0.14,2,-28,-4,19.61,2
29484,29,0.14,-0.95,-0.07,4,-28,-2,19.47,2
29485,29,0.03,-0.98,-0.07,1,-29,-2,19.54,2
29486,29,0.24,-0.92,-0.03,7,-27,-1,19.61,2
29487,29,0.27,-0.88,0.0,8,-26,0,19.67,2
29488,29,-0.03,-0.92,-0.07,-1,-27,-2,19.54,2
29489,29,0.03,-0.88,0.0,1,-26,0,19.67,2
29490,29,0.07,-0.88,-0.1,2,-26,-3,19.41,2
29491,29,0.07,-1.08,-0.14,2,-32,-4,19.47,2
29492,29,0.03,-0.98,-0.17,1,-29,-5,19.67,2
29493,29,0.07,-0.98,-0.07,2,-29,-2,19.61,2
29494,29,0.1,-0.88,-0.17,3,-26,-5,19.74,2
29495,29,0.14,-0.81,-0.1,4,-24,-3,19.61,2
29496,29,0.14,-0.85,-0.07,4,-25,-2,19.54,2
29497,29,-0.03,-0.81,-0.17,-1,-24,-5,19.47,2
29498,29,0.2,-0.78,-0.14,6,-23,-4,19.54,2
29499,29,0.0,-0.95,-0.03,0,-28,-1,19.61,2
29500,29,0.0,-0.88,-0.17,0,-26,-5,19.67,2
29501,29,0.07,-0.78,-0.03,2,-23,-1,19.41,2
29502,29,0.07,-1.02,-0.07,2,-30,-2,19.61,2
29503,29,0.14,-0.88,0.0,4,-26,0,19.74,2
29504,29,0.2,-0.95,-0.14,6,-28,-4,19.54,2
29505,29,0.1,-0.92,-0.17,3,-27,-5,19.47,2
29506,29,0.07,-0.88,-0.07,2,-26,-2,19.28,2
29507,29,-0.1,-0.85,-0.03,-3,-25,-1,19.54,2
29508,29,0.14,-1.02,-0.1,4,-30,-3,19.74,2
29509,29,0.0,-0.98,-0.17,0,-29,-5,19.61,2
29510,29,0.03,-1.05,-0.1,1,-31,-3,19.61,2
29511,29,0.07,-0.78,-0.07,2,-23,-2,19.67,2
29512,29,0.17,-0.88,-0.14,5,-26,-4,19.8,2
29513,29,0.17,-0.95,-0.03,5,-28,-1,19.54,2
29514,29,0.1,-0.85,-0.1,3,-25,-3,19.41,2
29515,29,0.03,-0.88,-0.1,1,-26,-3,19.74,2
29516,29,0.27,-0.85,-0.03,8,-25,-1,19.54,2
29517,29,0.14,-0.85,-0.1,4,-25,-3,19.93,2
29518,29,0.07,-0.75,-0.03,2,-22,-1,19.34,2
29519,29,-0.07,-0.81,-0.2,-2,-24,-6,19.67,2
29520,29,0.1,-0.88,-0.07,3,-26,-2,19.8,2
29521,29,0.07,-0.88,-0.07,2,-26,-2,19.87,2
29522,29,0.14,-0.88,-0.1,4,-26,-3,19.61,2
29523,29,0.1,-0.98,-0.07,3,-29,-2,19.74,2
